ID,Positions
P35658,S1768
P35658,S1770
P35658,S1776
P35658,S1777
P35658,T1778
P35658,S1779
P35658,S1780
P35658,S1781
P35658,S1782
P35658,S1783
P35658,S1866
P35658,S1869
P35658,S1870
P35658,S1872
P35658,S1887
P35658,S1894
P35658,S1904
P35658,S1905
P35658,S1907
P35658,S1912
P35658,T1913
P35658,T1915
P35658,S1916
P35658,T1918
P35658,S1919
P35658,S1925
P35658,T1929
P35658,S1936
P35658,S1937
P35658,T1944
P35658,T1946
P35658,S1948
P35658,S1949
P35658,S1953
P35658,S1956
P35658,S1962
P35658,S1963
P35658,T1967
P35658,S1985
P35658,S1996
P35658,T2001
P35658,T2016
P35658,S2020
Q6UXH9,T267
Q6UXH9,T498
Q6UXH9,T507
Q6UXH9,T513
Q6ZS30,T268
Q6ZS30,T1871
Q8IYH5,T269
Q96PQ1,T269
Q96PQ1,T272
Q96PQ1,T276
Q96PQ1,T282
P12271,T27
Q5SSG8,T27
Q5SSG8,S28
Q5SSG8,T29
Q5SSG8,S30
Q5SSG8,T33
Q5SSG8,S35
Q16143,T27
Q16143,S54
Q16143,T59
O75534,T27
O75534,T505
A6NH11,T270
P19419,T270
Q9NWB6,T271
Q8IWP9,T271
Q8IWP9,S272
Q8IWP9,S274
P11908,T272
Q15418,T272
Q15418,T287
Q15418,S291
Q15418,T734
Q99435,T273
Q99435,T275
P08236,T274
P15586,T275
P15586,T278
P15586,S404
Q13619,T276
Q15475,T276
P38919,T276
P38919,T278
Q13772,T277
Q13772,S456
P54920,T278
Q6H8Q1,T278
Q6H8Q1,S279
Q6H8Q1,S289
Q6H8Q1,S363
Q68CQ7,T278
Q68CQ7,S282
Q99961,T279
Q99961,S286
P48023,T28
O95169,T28
P04040,T28
P04040,S114
P04040,S254
P55285,T28
P55285,S29
Q93038,T28
Q93038,S30
Q93038,S305
Q93038,S317
Q93038,S320
Q6P9A3,T28
Q6P9A3,S89
P11310,T280
P47884,T281
Q5VTM2,T281
Q5VTM2,S514
Q96HE7,T282
P48745,T282
P04843,T282
P04843,S311
P04843,S367
P04843,S385
O60235,T283
Q9NZR1,T283
Q9NZR1,T285
Q92844,T283
Q92844,T286
Q12972,T284
Q9Y6R0,T285
P15880,T285
P15880,T292
P15880,T293
P05546,T285
P05546,T328
O43913,T286
Q96M91,T286
Q96ME7,T286
Q96ME7,S421
Q8IV42,T287
Q7L7X3,T288
Q7L7X3,S839
Q58A45,T289
Q6PIU2,T289
Q8IWB1,T29
O43813,T29
Q8IZU0,T29
Q9UPM6,T29
Q9UPM6,S44
P59095,T29
P59095,S30
Q8IXW5,T29
Q8IXW5,S38
Q8IXW5,T123
Q969L4,T29
Q969L4,T30
Q9UKL0,T290
P53350,T291
Q8TE12,T291
P05067,T291
P05067,T292
P05067,T576
O94993,T292
Q49A88,T292
Q49A88,S294
Q8N0X2,T292
Q8N0X2,S436
Q8N1A0,T293
P12814,T293
Q8NEF9,T293
Q8NEF9,S298
Q16656,T294
Q16656,S296
Q16656,S303
Q16656,T369
Q16656,S432
Q16656,T443
Q16656,S457
Q68DN1,T294
Q68DN1,S361
Q68DN1,S1066
Q13510,T295
A4D161,T295
O95319,T295
O95319,S296
O95319,T298
O14879,T295
O14879,S298
Q8IZC6,T296
Q9H999,T296
Q9H999,T298
Q8TDN6,T296
Q8TDN6,T303
Q8TDN6,T309
Q9UKG1,T296
Q9UKG1,T304
Q9UKG1,S311
O96008,T297
Q9HAY6,T297
O00154,T297
Q9HBG7,T298
Q9HBG7,S406
Q9HBG7,S410
Q13449,T299
O00743,T299
Q9BXS0,T299
Q92925,T299
Q1KMD3,T299
Q1KMD3,S319
Q1KMD3,S323
O75533,T299
O75533,S332
P29144,T299
P29144,S740
Q99865,T3
Q9BPZ2,T3
Q9GZN7,T3
Q13319,T3
O75821,T3
O75821,S8
O75821,T206
O75821,T250
Q5SSJ5,T3
Q5SSJ5,T5
Q5SSJ5,S6
Q5SSJ5,S524
Q7Z2Y5,T30
Q7Z2Y5,T35
Q7Z2Y5,T331
Q96DL1,T301
Q8NH16,T301
P19338,T301
P19338,T438
P19338,T587
P19338,S619
P19338,T641
P49759,T302
Q15833,T304
Q8NBR0,T304
A6NFQ2,T305
Q9UQM7,T306
Q13530,T307
O60641,T309
O60641,T310
O60641,T312
O60641,S341
O60641,T626
O60641,T627
O60641,S629
Q6UXD7,T309
Q6UXD7,T316
P30511,T31
Q9NXF1,T31
P19429,T31
P82970,T31
O14519,T31
Q9BUG6,T31
Q9BUG6,S43
Q9BUG6,S51
Q96JE9,T31
Q96JE9,S446
Q96JE9,T457
Q6ZNA5,T310
P98095,T310
P98095,T357
Q9NZQ3,T311
Q14684,T311
Q14684,S629
Q14684,T708
Q14684,T728
Q14684,T730
Q14684,S731
Q14684,S732
Q14684,S735
Q14684,S736
Q96AY3,T312
Q96AY3,T315
Q8N0U7,T314
O43264,T314
Q5BKT4,T314
Q6P1J9,T314
Q6P1J9,S420
P13611,T3141
P17752,T315
Q9NR56,T315
P55735,T315
O75334,T315
P23771,T315
P23771,S316
P23771,T322
P23771,T323
P23771,T324
P23771,T325
P23771,T326
P49327,T315
P49327,S806
P49327,T980
P49327,S1534
Q15256,T316
P33076,T316
P33076,S317
P33076,T319
P33076,T916
P33076,S1073
Q86VH2,T316
Q86VH2,S322
Q9HB21,T316
Q9HB21,T322
Q9HB21,S323
Q9HB21,S325
Q9HB21,T326
Q9HB21,S328
Q96LI9,T317
Q12778,T317
Q12778,S550
Q12778,T647
Q12778,T648
Q12778,T649
Q12778,S651
Q12778,S654
Q86UE4,T317
Q86UE4,T492
Q86UE4,T495
Q86UE4,S496
Q86UE4,T511
Q86UE4,T516
Q96G28,T318
Q99541,T318
Q8NHA8,T319
O15534,T319
O15534,T323
Q96JC1,T32
Q9NZK7,T32
Q6PP77,T32
Q9BYV8,T32
Q13573,T32
Q13573,T401
Q13573,T469
Q8N9U0,T320
P22891,T320
Q13554,T320
Q13554,T321
P78364,T320
P78364,T322
P78364,S324
P78364,T554
P78364,S555
P40425,T320
P40425,T325
Q7Z2W4,T321
Q7Z2W4,S322
Q7Z2W4,S361
Q7Z2W4,T669
Q7Z2W4,S673
Q66K41,T322
Q9P2B4,T322
Q9P2B4,S638
Q6P1M9,T322
Q6P1M9,T332
Q6P1M9,T518
Q6P1M9,S520
Q13480,T322
Q13480,T365
P61764,T323
Q96BA8,T324
Q96PC5,T325
P27797,T325
Q684P5,T325
Q9UIR0,T325
Q9UIR0,S330
Q9Y2G3,T326
Q2WEN9,T326
Q2WEN9,T329
Q9UPQ9,T327
Q9UPQ9,S343
Q9UPQ9,S1536
A8MTJ3,T327
A8MTJ3,T329
P85037,T327
P85037,T336
P85037,S501
P85037,S505
P85037,T521
P85037,T523
P85037,T529
P85037,T530
P85037,S531
P85037,S534
P85037,T541
P85037,S542
P85037,S549
P85037,S562
P85037,T572
P85037,T587
P85037,S590
P85037,T600
P85037,T602
P85037,T608
P85037,T611
P85037,T632
P85037,T643
P85037,S644
P85037,T651
P85037,S654
P85037,S655
P85037,S656
P85037,T662
P85037,T679
P85037,T681
P85037,T682
P85037,T683
P85037,T686
Q9UMX0,T328
Q9UMX0,S329
Q9UMX0,S335
Q9UMX0,T349
Q9UMX0,T518
Q17R98,T328
Q17R98,S345
Q17R98,T667
Q96C74,T33
Q14738,T33
Q538Z0,T33
Q8N108,T33
Q8N108,T55
Q14739,T33
Q14739,S34
O95236,T330
Q7Z5J4,T330
Q7Z5J4,S343
Q7Z5J4,S345
Q7Z5J4,S1772
Q92734,T330
Q92734,T333
Q92734,S334
Q92734,T337
Q92734,S369
Q92734,S376
Q92734,T393
Q8NA56,T331
P49419,T331
P15822,T331
P15822,S332
P15822,S523
P15822,T527
P15822,S588
P15822,S667
P15822,T699
P15822,S706
P15822,S710
P15822,T715
P15822,S717
P15822,T718
P15822,T724
P15822,S804
P15822,S827
P15822,T837
P15822,T845
P15822,S881
P15822,T1330
P15822,T1366
P15822,T1416
P15822,S1550
P15822,S1608
P15822,S1610
P15822,S1632
P15822,S1633
P15822,S1744
P15822,S1749
P15822,S1753
P15822,T1805
P15822,S1863
P15822,S1864
P15822,S1913
P15822,T1918
P15822,S1919
P15822,S2220
P15822,S2227
P15822,T2228
P15822,S2295
P15822,T2325
P15822,S2327
P15822,T2586
P15822,S2587
P15822,S2590
P15822,T2597
P15822,S2659
P15822,S2661
Q16643,T331
Q16643,T335
Q9UGV2,T332
Q9C0K7,T332
Q9C0K7,S335
Q96M83,T333
Q96M83,T1006
Q9UDY8,T334
Q5W5X9,T334
Q5W5X9,S335
O00443,T334
O00443,T1327
O00443,S1335
O00443,S1648
O00443,S1651
Q6P1L5,T335
Q8WXA3,T335
Q9P2H5,T336
Q8IWA0,T338
Q8IWA0,S602
Q9P1Y5,T338
Q9P1Y5,T565
Q9P1Y5,S566
Q8N693,T34
Q9UKA2,T34
Q969P6,T34
Q8WVD5,T34
Q8WTR2,T34
Q6ZNC4,T34
Q6ZNC4,S53
Q2KHR2,T342
Q2KHR2,S343
Q2KHR2,T346
O75554,T343
Q9Y6R6,T343
Q9Y6R6,T346
P68400,T344
P68400,S347
P68400,S348
P04075,T344
P04075,S354
Q15018,T345
Q9Y2K5,T345
O60890,T345
O60890,T347
A6NGU5,T346
A6NGU5,S347
Q9BU40,T346
Q9BU40,S352
Q96S07,T347
Q6UVJ0,T347
Q6UVJ0,T495
Q6UVJ0,S500
Q6UVJ0,S502
Q6UVJ0,T504
Q6UVJ0,S533
Q9H4B4,T348
Q9H3G5,T348
P31040,T348
O00499,T348
O00499,S350
P01871,T348
P01871,S357
O43303,T349
Q16204,T349
Q16204,S384
Q16204,T386
P01112,T35
P21912,T35
P03897,T35
Q9BXT6,T35
Q14201,T35
Q14201,S160
P29508,T35
P29508,S36
P00558,T35
P00558,S46
P00558,S174
P00558,S175
P00558,T255
P00558,S415
O96020,T35
O96020,T36
P17030,T350
P17030,T358
P17030,S439
Q9NRK6,T351
O14639,T351
O14639,S352
O14639,S358
O14639,S362
O14639,S363
O14639,T371
O14639,T429
O14639,S450
O14639,T451
O14639,S452
O14639,S455
O14639,S458
O14639,S462
O14639,S465
O14639,S471
O14639,S651
O14639,S677
O14639,S682
Q13394,T351
Q13394,S355
Q8IU85,T352
P61163,T352
P42025,T352
P57075,T352
O75363,T353
Q6ZMM2,T354
Q9Y2Z4,T354
O94763,T354
O94763,T355
O94763,S516
Q2M2I8,T354
Q2M2I8,T359
Q2M2I8,T360
Q2M2I8,T362
Q2M2I8,S363
Q2M2I8,T441
Q2M2I8,T445
Q2M2I8,S447
Q2M2I8,T448
Q2M2I8,T507
Q2M2I8,S519
Q2M2I8,S650
Q9NUQ6,T355
O95347,T356
O95347,T751
O95347,T1172
Q9NTX7,T357
Q9H7N4,T357
Q9H7N4,S534
Q9H7N4,S548
Q9BW62,T358
Q8IWS0,T358
O75449,T359
A6NJ78,T36
Q8N684,T36
Q8N684,S212
Q8N684,S348
P11831,T36
P11831,S277
P11831,T288
P11831,S307
P11831,S309
P11831,S311
P11831,S313
P11831,S316
P11831,S383
P11831,T401
P11831,T460
P11831,S462
P11831,S463
P11831,T465
P11831,S471
P35610,T36
P35610,S38
Q92570,T36
Q92570,S59
Q92570,S66
Q92570,S74
Q92570,T488
Q9NYB9,T361
Q9UHX3,T361
Q9UHX3,S364
P42765,T362
Q92791,T363
P40692,T363
Q14207,T364
Q14207,S389
Q14207,S402
Q7L2K0,T366
P09913,T366
P16989,T366
P28329,T366
P28329,S372
P28329,T373
Q7LBC6,T366
Q7LBC6,S381
Q7LBC6,S386
Q7LBC6,T409
Q7LBC6,S420
Q7LBC6,T425
Q7LBC6,T426
Q7LBC6,S428
Q7LBC6,S429
Q7LBC6,T430
Q7LBC6,T433
Q7LBC6,S437
Q7LBC6,S465
Q7LBC6,S469
Q7LBC6,S470
Q7LBC6,S480
Q7LBC6,S647
Q7LBC6,S650
Q7LBC6,S651
Q7LBC6,S654
Q7LBC6,S657
Q7LBC6,S659
Q7LBC6,S660
Q7LBC6,S661
Q7LBC6,T667
Q7LBC6,S668
Q7LBC6,S679
Q7LBC6,T696
Q07157,T366
Q07157,T976
Q07157,S978
Q07157,T979
Q07157,S1071
Q07157,S1366
Q07157,T1425
Q07157,T1493
Q9P2P1,T367
O94856,T367
O94856,S379
O94856,T398
Q9BS26,T367
Q9BS26,T369
Q9BS26,S380
Q9BS26,S381
Q6NXT4,T367
Q6NXT4,T374
Q6NXT4,S375
Q6NXT4,T376
O60673,T368
O60673,S2237
Q96S52,T368
Q96S52,S372
Q68DE3,T368
Q68DE3,T370
Q68DE3,T383
Q68DE3,T1926
Q86XE3,T369
Q2T9K0,T369
Q2T9K0,T371
Q9NSC2,T37
Q5VZM2,T37
Q9H7M9,T37
O75475,T37
O75475,S206
Q96M27,T37
Q96M27,S38
Q96M27,T88
Q96M27,S89
Q96M27,T98
Q96M27,S108
Q96M27,S113
Q96M27,T114
Q96M27,S115
Q96M27,T119
Q96M27,S126
Q96M27,S131
Q96M27,T152
Q96M27,S157
Q96M27,S159
Q96M27,T164
Q96M27,T169
Q96M27,T172
Q96M27,S176
Q96M27,T178
Q96M27,S179
Q96M27,T184
Q96M27,T186
Q96M27,T187
Q96M27,S188
Q96M27,S254
Q53ET0,T37
Q53ET0,S70
Q53ET0,S127
Q53ET0,S128
Q53ET0,S171
Q53ET0,S173
Q53ET0,S489
Q53ET0,S504
Q53ET0,S514
Q53ET0,S516
Q53ET0,S519
Q9BQE9,T37
Q9BQE9,T41
Q9BQE9,S42
P51956,T370
P51956,T373
Q02094,T371
Q9HBK9,T371
Q2KHT3,T371
Q01831,T371
Q01831,S711
Q5VVM6,T372
Q9P202,T372
Q8WYQ9,T372
Q8WYQ9,S383
Q8WYQ9,T608
Q8WYQ9,S619
Q8WYQ9,T620
Q99459,T373
Q96DM1,T374
Q9Y2J4,T375
Q5JSL3,T375
P10909,T376
Q96RU3,T376
Q96RU3,S377
O96017,T378
Q9NRM2,T379
Q8N4A0,T379
P78333,T379
Q8N1G0,T379
Q8N1G0,S380
Q8N1G0,T493
Q14CX7,T379
Q14CX7,T382
Q68D85,T38
Q96EV8,T38
Q96EV8,S53
P49841,T38
P49841,T39
P49841,T43
P49841,T309
Q8NCD3,T380
O75152,T382
O75152,T443
O75152,S543
O75152,T579
P04066,T383
P14136,T383
Q9BYV9,T383
Q9BYV9,T386
Q9BYV9,T389
Q9BYV9,T443
Q9BYV9,S444
Q9BYV9,S459
Q9BYV9,S476
Q9BYV9,S499
Q9BYV9,T832
O75150,T385
O60292,T385
Q9UQE7,T386
Q9UQE7,S387
O15040,T387
Q96S55,T387
Q14669,T387
Q14669,T758
Q14669,T764
P62495,T388
Q86TC9,T389
Q86TC9,T390
Q86TC9,S391
Q86TC9,S691
Q86TC9,T704
Q86TC9,S714
Q86TC9,S715
Q86TC9,T732
Q86TC9,T733
Q9BZM4,T39
Q07020,T39
Q5SVS4,T39
P63244,T39
P63244,S124
P63244,T277
P63244,S279
Q02818,T39
Q02818,T42
Q02818,S44
Q02818,T47
O00567,T390
Q15061,T390
Q8WX93,T391
Q8WX93,S392
Q8WX93,T396
Q8WX93,S747
Q8WX93,S754
Q8WX93,T900
Q8WX93,T1199
Q8WX93,S1200
P17342,T392
Q9UKZ1,T392
Q9UKZ1,S396
Q8NDI1,T393
Q9P266,T393
Q9Y2X3,T397
Q8IZU8,T397
Q8IZU8,S597
P51617,T398
Q96MM7,T398
Q96MM7,S591
Q86UR5,T398
Q86UR5,T636
Q86UR5,T1179
Q86UR5,S1377
O00338,T4
Q6P0N0,T4
Q96PZ0,T4
Q96K37,T4
Q13490,T4
Q13490,S178
Q13490,T426
Q8IV36,T4
Q8IV36,S6
Q8IV36,S87
Q96DC9,T40
P20933,T40
Q99081,T40
Q99081,S192
Q99081,S281
Q99081,S283
Q99081,S311
Q99081,T313
Q99081,S460
Q99081,T664
Q9HCK1,T40
Q9HCK1,S41
Q9HCK1,S266
Q9HCK1,S1870
Q6P9F0,T400
Q9Y5E5,T401
O75369,T401
O75369,S1422
O75369,T1593
O75369,S1602
O75369,S2478
Q96T37,T401
Q96T37,S692
Q96T37,S757
Q9NRJ7,T402
Q4G176,T402
Q9HAT2,T403
P16870,T403
P16870,S404
P32519,T403
P32519,S404
P32519,T405
P32519,T410
P32519,S413
P32519,S473
P32519,S474
P32519,T478
P32519,S488
P32519,S493
P32519,T509
P32519,S510
P32519,T514
P32519,T519
P32519,S521
P32519,S525
P32519,S527
P32519,S529
P32519,T531
P32519,T536
Q68DQ2,T403
Q68DQ2,S800
Q68DQ2,S1520
Q68DQ2,T1765
P30520,T404
P30520,S413
P57789,T405
P33176,T405
P33176,S950
Q9BQ87,T406
Q9BQ87,T412
Q9BQ87,T416
P51688,T407
Q99583,T407
Q99583,S450
Q14315,T407
Q14315,T1633
Q14315,S1644
Q14315,S2490
P17066,T407
P17066,T421
P17066,T424
Q66K74,T408
Q66K74,S411
Q86VY4,T409
Q86VY4,S414
Q13823,T409
Q13823,S414
Q5UIP0,T409
Q5UIP0,S415
Q5UIP0,S416
Q5UIP0,S540
Q9NPF5,T409
Q9NPF5,S418
Q9NPF5,T424
P41271,T41
O95861,T41
Q9UJN7,T41
Q96C36,T41
Q96C36,S43
A2RUS2,T41
A2RUS2,S854
A2RUS2,S857
O43237,T410
P49336,T410
P49336,T411
P49336,T412
P49336,S413
P49336,T419
P49336,S420
Q9H161,T411
Q9H1V8,T411
Q9H1V8,S418
Q9NYF0,T412
Q8IZP1,T414
Q86VP3,T414
Q86VP3,T422
Q5TC84,T415
Q13263,T415
Q13263,S473
Q15046,T416
Q15046,T419
O14757,T417
Q96CM8,T417
Q6UWM9,T417
Q6UWM9,S420
Q96RQ3,T418
Q08AE8,T418
Q71RC2,T418
P62750,T42
P07108,T42
K7ELQ4,T42
K7ELQ4,S226
K7ELQ4,S241
P17544,T42
P17544,S237
P17544,S252
P17544,S257
P17544,S265
P17544,S442
P17544,S444
P17544,T451
P17544,S452
P17544,S455
P17544,T455
P17544,S459
P17544,T462
P17544,S463
P17544,S491
Q9UHB7,T42
Q9UHB7,S43
Q9UHB7,S229
Q9UHB7,S814
Q9UHB7,T851
Q9UHB7,S854
Q9UHB7,S855
Q9UHB7,T871
P09960,T42
P09960,S45
P40855,T42
P40855,S54
P50990,T42
P50990,T43
Q8NDD1,T42
Q8NDD1,T46
Q8NDD1,S279
Q2UY09,T420
Q2UY09,S429
Q9Y2Z9,T421
Q8TF50,T421
P25067,T423
P25067,T432
P25067,T518
Q8TDG4,T425
Q8N531,T425
Q8NEL9,T428
Q659A1,T429
P46098,T43
A6NGG3,T43
P40227,T43
Q8NAT1,T43
P11464,T43
Q4KMP7,T43
Q4KMP7,T44
Q4KMP7,T46
Q4KMP7,S47
Q4KMP7,T51
Q4KMP7,T160
Q4KMP7,T178
Q4KMP7,S181
Q86XE5,T43
Q86XE5,T44
Q86XE5,T47
Q96DF8,T430
Q96DF8,S440
Q96DF8,S446
Q53GS9,T432
P48382,T433
P48382,S439
P48382,S442
Q2TB10,T434
P0CG40,T435
P49591,T436
Q9UHL4,T437
Q15375,T437
Q15375,S444
Q9Y2F5,T438
Q9Y2F5,T1798
Q15714,T439
Q15714,T459
Q15714,S823
Q9BXX3,T439
Q9BXX3,T739
Q9BXX3,T749
Q9BXX3,T858
Q9BXX3,T868
A6NDL7,T44
Q0JRZ9,T44
Q0JRZ9,S380
Q0JRZ9,S391
Q0JRZ9,S488
Q0JRZ9,T492
P61204,T44
P61204,T45
P61204,T48
O76070,T44
O76070,T53
O76070,S54
O76070,T59
O76070,S67
O76070,S72
O76070,T81
O76070,T91
O76070,S92
Q08209,T443
Q08209,S446
Q6VY07,T443
Q6VY07,S540
Q6VY07,S814
O14512,T444
Q9NR64,T444
Q9UNA0,T444
Q9UNA0,S449
Q9BYE9,T445
Q9BYE9,S458
Q9BYE9,S462
Q32P44,T445
Q32P44,T575
Q32P44,T881
Q32P44,S883
P78332,T447
P78332,S450
P78332,S843
O14523,T447
O14523,T448
O14523,T450
O14523,T451
P05166,T45
Q8NFW5,T45
Q96QD5,T45
Q96QD5,T48
Q66K14,T450
P35555,T450
P35555,S593
Q6ULP2,T450
Q6ULP2,T452
Q6P461,T451
Q14697,T451
Q9H3P2,T452
Q8TDR2,T452
Q12797,T454
Q12797,S455
Q9Y217,T454
Q9Y217,S456
Q96RP7,T456
O94762,T456
O94762,T898
Q9Y253,T457
Q9BYC2,T458
Q9BVA0,T458
P15735,T46
Q9C0K3,T46
O75973,T46
Q92750,T46
Q92750,T187
Q92750,T191
Q92750,S379
Q92750,S383
Q92750,T390
Q92750,S440
Q92750,T444
Q92750,S489
Q92750,T502
Q92750,T553
Q92750,T561
Q92750,T570
Q92750,S571
P25705,T46
P25705,T48
P25705,T225
P25705,T383
P25705,T432
Q8TDF5,T460
Q7Z3I7,T461
Q14118,T463
Q14118,T464
Q14118,T884
O60294,T465
Q96DN6,T465
Q9Y572,T467
Q10713,T467
Q5M9N0,T467
Q9BQC3,T467
Q9BQC3,T470
Q9BQC3,S474
Q9Y608,T468
Q9HBD1,T468
Q9HBD1,T470
Q9HBD1,T471
Q9HBD1,T472
Q9HBD1,S492
Q9HBD1,S497
Q9HBD1,T561
Q9HBD1,S562
Q9HBD1,S566
Q9HBD1,S593
Q9HBD1,S726
Q9HBD1,T755
Q9HBD1,T756
Q9HBD1,T769
Q9HBD1,S770
Q9HBD1,T801
Q9HBD1,T843
Q9HBD1,T883
Q9HBD1,T887
Q9HBD1,S897
Q9HBD1,S903
Q9HBD1,S909
Q9HBD1,S952
Q9HBD1,S960
O60287,T469
Q9H082,T47
Q14108,T47
Q14108,T421
Q14108,S423
Q9H0W9,T47
Q9H0W9,T57
Q9H0W9,T117
O75122,T470
O75122,S477
Q14592,T471
Q8IXW0,T471
Q9H267,T472
Q6UWL2,T472
Q96QT6,T472
Q96QT6,S554
Q96QT6,S555
Q96QT6,T557
Q96QT6,S617
Q96QT6,S623
Q96QT6,S627
Q96QT6,S630
Q96QT6,T671
Q96QT6,T683
Q96QT6,T684
Q86V42,T473
Q8N0X7,T474
Q9BTV7,T475
Q14160,T475
Q14160,S764
Q14160,S1140
Q32MZ4,T477
P42338,T478
P42338,T481
P42338,T485
P63135,T479
P0DMR3,T48
Q86SE8,T48
Q9UF12,T48
P22626,T48
P22626,S199
Q8N365,T48
Q8N365,S55
Q8N365,S58
Q86U37,T48
Q86U37,S56
Q6X4W1,T480
P49848,T480
P49848,T481
P49848,T483
P49848,T485
P49848,T490
P49848,T492
P49848,S494
P49848,S512
P49848,S522
P49848,S586
P49848,T589
P49848,T590
P49848,S594
P49848,T595
P49848,S598
P49848,S602
P49848,T614
P32004,T481
P19823,T482
P19823,S483
P19823,S484
Q8NCT3,T483
A4QPH2,T484
Q8TD91,T484
Q8TD91,T485
Q6UWW8,T486
Q7Z6E9,T487
Q7Z6E9,T488
Q7Z6E9,T631
Q7Z6E9,S1442
Q7Z6E9,S1444
Q7Z6E9,S1446
Q7Z6E9,S1703
Q8N9W5,T49
Q8N9W5,T50
Q8N9W5,S54
Q8N9W5,S56
Q8IZL8,T49
Q8IZL8,S245
Q8IZL8,T426
Q8IZL8,T704
Q8IZL8,T705
Q8IZL8,S712
A6NCW0,T492
A6NCW0,T493
A6NCW0,T495
A6NCW0,T502
Q9H0A0,T493
Q76N89,T493
P29323,T494
Q13438,T494
Q13438,S495
Q13438,T496
Q13438,S529
O95208,T496
Q8TDZ2,T498
Q6MZW2,T498
Q8N1G2,T5
O95373,T5
O95373,S102
O15530,T5
O15530,S6
O15530,S22
O15530,S45
O15530,S92
O15530,S105
O15530,T222
O15530,T354
O15530,S366
O15530,S381
O15530,S390
O15530,S392
O15530,S394
O15530,S396
O15530,S400
O15530,T402
O15530,S408
O15530,S423
O75643,T5
O75643,S8
O75643,S42
O75643,S282
O75643,T295
O75643,T1028
O75643,S1554
Q8WXI9,T5
Q8WXI9,T287
Q8WXI9,T288
Q8WXI9,T289
Q8WXI9,T311
Q8WXI9,S313
Q8WXI9,S322
Q8WXI9,T328
Q8WXI9,S486
Q8WXI9,T489
Q8WXI9,S494
Q8WXI9,S495
Q8WXI9,S497
Q8WXI9,S525
Q8WXI9,S584
Q8WXI9,S586
Q8WXI9,S588
Q8WXI9,S590
O00291,T50
P52209,T50
P50991,T50
P50991,S51
P50991,S170
P50991,T217
P14618,T50
P14618,T405
P14618,S406
P14618,T406
Q9HAU5,T500
Q5TCY1,T501
Q5TCY1,S509
P42331,T501
P42331,S511
P08237,T503
Q96S37,T503
Q96S37,S508
Q9ULU4,T504
Q9ULU4,T746
Q9ULU4,T750
Q9ULU4,T751
Q9ULU4,S771
Q9ULU4,T779
Q9ULU4,S780
Q9ULU4,S919
Q7Z6J0,T505
Q7Z6J0,T509
Q7Z6J0,S519
Q7Z6J0,T520
Q7Z6J0,S525
Q7Z6J0,S551
Q7Z6J0,S553
Q7Z6J0,S561
Q01968,T506
Q6P996,T506
Q6P996,S518
P78344,T506
P78344,S746
Q8NFH8,T507
Q8NA19,T509
O60488,T51
Q96AH0,T51
O60266,T51
Q8N1F7,T51
Q8N1F7,S52
Q8N1F7,T55
Q8N1F7,S117
Q8TF68,T51
Q8TF68,T54
Q8TF68,S58
Q8TF68,S73
Q8TF68,T77
Q8TF68,S80
Q8TF68,S83
Q8TF68,T85
Q8TF68,T89
Q8TF68,S95
Q6XZF7,T511
Q6UXY1,T512
O75140,T513
Q9NUT2,T514
A8MPP1,T514
Q14114,T514
Q14114,S516
Q14114,T763
Q14114,T764
P19022,T514
P19022,T520
P19022,S691
P05160,T516
P05160,S520
Q5T1R4,T516
Q5T1R4,T531
Q5T1R4,S763
Q5T1R4,S766
Q5T1R4,T1006
Q5T1R4,T1008
Q5T1R4,S1075
Q5T1R4,S1076
Q5T1R4,S1077
Q5T1R4,S1080
Q5T1R4,S1089
Q5T1R4,S1094
Q5T1R4,T1401
Q5T1R4,S1409
Q5T1R4,S1570
Q5T1R4,S1919
Q9Y6I3,T517
Q9Y6I3,S536
Q9Y4L1,T517
Q9Y4L1,T589
Q9Y4L1,T598
Q9Y4L1,T727
Q9Y4L1,S832
Q9Y4L1,S933
Q7Z3C6,T518
Q96RP9,T518
P40222,T519
P40222,S529
P40222,T530
P40222,S533
P40222,T536
P40222,T542
P40222,S543
A0AV96,T519
A0AV96,T523
O43704,T52
Q9NYB0,T52
Q8N8Z6,T52
Q5T5D7,T52
O43390,T52
O43390,T258
Q7Z3G6,T520
Q96Q06,T526
Q99708,T527
Q14894,T53
Q7Z2G1,T53
Q9NVQ4,T53
O60880,T53
P07101,T53
P07101,T55
Q9Y4K1,T530
Q9Y4K1,S639
Q9Y4K1,S841
Q9Y4K1,S1317
Q9Y4K1,S1444
Q9Y4K1,S1447
Q6IE81,T531
Q9C0F0,T531
Q9C0F0,T551
Q9C0F0,S554
Q9C0F0,T556
Q9C0F0,S561
Q9C0F0,T563
Q9C0F0,T567
Q9C0F0,S568
Q9C0F0,T569
P28799,T532
P27540,T533
P27540,S603
P27540,T610
P27540,S626
P27540,S629
P27540,T642
P27540,T643
P27540,S645
O75626,T534
Q93084,T534
Q93084,T1014
Q8NEY1,T534
Q8NEY1,T540
Q8NEY1,T614
Q8NEY1,S757
Q8NEY1,S763
Q8NEY1,T764
Q96TA1,T536
Q96TA1,S574
Q9UGP8,T537
O15297,T537
Q01813,T538
Q8NEG5,T539
P04798,T54
Q96G04,T54
P10809,T54
P10809,S232
P10809,T320
P10809,T331
Q15269,T54
Q15269,T543
P37840,T54
P37840,T64
P37840,T72
P37840,T75
P37840,T81
P37840,S87
P16415,T540
Q5TCS8,T541
Q5TCS8,T1711
